Местное время в Благовещенске,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
15.02.2018 18:00,-13.0,743.0,,,44,Ветер; дующий с юга,2,,,50%., ,,,,,,,,,,,,,,,,,
20.01.2018 12:00,-21.0,744.0,,,66,Ветер; дующий с северо-запада,3,,,Облаков нет., ,,,,,,,,,,,,,,,,,
20.01.2018 09:00,-28.0,744.0,,,68,Ветер; дующий с севера,1,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
20.01.2018 06:00,-25.0,743.0,,,70,Ветер; дующий с запада,3,,,Облаков нет., ,,,,,,,,,,,,,,,,,
20.01.2018 03:00,-26.0,743.0,,,71,Ветер; дующий с запада,1,,,,Мгла. ,,,,,,,,,,,,,,,,,
20.01.2018 00:00,-21.0,743.0,,,72,Ветер; дующий с севера,1,,,,Мгла. ,,,,,,,,,,,,,,,,,
19.01.2018 21:00,-20.0,744.0,,,76,Ветер; дующий с запада,1,,,100%., ,,,,,,,,,,,,,,,,,
19.01.2018 18:00,-18.0,744.0,,,78,Ветер; дующий с юга,1,,,100%., ,,,,,,,,,,,,,,,,,
19.01.2018 15:00,-16.0,744.0,,,70,Ветер; дующий с юго-востока,3,,,,Развитие облачности не наблюдалось или не наблюдается. ,,,,,,,,,,,,,,,,,
19.01.2018 12:00,-17.0,745.0,,,63,Ветер; дующий с юго-востока,2,,,,Развитие облачности не наблюдалось или не наблюдается. ,,,,,,,,,,,,,,,,,
19.01.2018 09:00,-20.0,746.0,,,67,Ветер; дующий с юго-востока,2,,,100%., ,,,,,,,,,,,,,,,,,
19.01.2018 06:00,-22.0,747.0,,,66,Ветер; дующий с юго-востока,2,,,100%., ,,,,,,,,,,,,,,,,,
19.01.2018 03:00,-23.0,747.0,,,68,Ветер; дующий с юго-востока,2,,,100%., ,,,,,,,,,,,,,,,,,
19.01.2018 00:00,-22.0,748.0,,,72,Ветер; дующий с юга,1,,,,Мгла. ,,,,,,,,,,,,,,,,,
18.01.2018 21:00,-25.0,748.0,,,76,Штиль; безветрие,0,,,50%., ,,,,,,,,,,,,,,,,,
18.01.2018 18:00,-23.0,748.0,,,73,Ветер; дующий с юга,1,,,50%., ,,,,,,,,,,,,,,,,,
18.01.2018 15:00,-17.0,747.0,,,60,Ветер; дующий с юго-востока,2,,,100%., ,,,,,,,,,,,,,,,,,
18.01.2018 12:00,-20.0,748.0,,,67,Ветер; дующий с юга,1,,,50%., ,,,,,,,,,,,,,,,,,
18.01.2018 09:00,-26.0,748.0,,,73,Штиль; безветрие,0,,,50%., ,,,,,,,,,,,,,,,,,
18.01.2018 06:00,-23.0,746.0,,,74,Ветер; дующий с северо-запада,2,,,100%., ,,,,,,,,,,,,,,,,,
18.01.2018 00:00,-19.0,745.0,,,77,Ветер; дующий с севера,2,,,100%., ,,,,,,,,,,,,,,,,,
17.01.2018 21:00,-19.0,744.0,,,78,Ветер; дующий с запада,2,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
17.01.2018 18:00,-16.0,743.0,,,78,Ветер; дующий с юго-востока,1,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
17.01.2018 15:00,-15.0,743.0,,,73,Ветер; дующий с юго-востока,2,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
17.01.2018 12:00,-17.0,745.0,,,71,Ветер; дующий с юго-востока,2,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
17.01.2018 09:00,-19.0,746.0,,,74,Ветер; дующий с юго-востока,2,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
17.01.2018 06:00,-21.0,746.0,,,72,Ветер; дующий с юго-востока,1,,,,Мгла. ,,,,,,,,,,,,,,,,,
17.01.2018 03:00,-22.0,746.0,,,72,Ветер; дующий с юга,1,,,,Мгла. ,,,,,,,,,,,,,,,,,
17.01.2018 00:00,-25.0,746.0,,,74,Ветер; дующий с востока,1,,,,Мгла. ,,,,,,,,,,,,,,,,,
16.01.2018 21:00,-25.0,747.0,,,71,Ветер; дующий с севера,1,,,50%., ,,,,,,,,,,,,,,,,,
16.01.2018 18:00,-21.0,748.0,,,66,Ветер; дующий с юго-востока,1,,,50%., ,,,,,,,,,,,,,,,,,
16.01.2018 15:00,-19.0,747.0,,,57,Ветер; дующий с юга,2,,,50%., ,,,,,,,,,,,,,,,,,
16.01.2018 12:00,-21.0,748.0,,,61,Ветер; дующий с запада,1,,,50%., ,,,,,,,,,,,,,,,,,
16.01.2018 09:00,-29.0,749.0,,,70,Ветер; дующий с севера,1,,,50%., ,,,,,,,,,,,,,,,,,
16.01.2018 06:00,-29.0,748.0,,,71,Ветер; дующий с севера,2,,,,Мгла. ,,,,,,,,,,,,,,,,,
16.01.2018 03:00,-27.0,749.0,,,73,Ветер; дующий с севера,1,,,100%., ,,,,,,,,,,,,,,,,,
16.01.2018 00:00,-25.0,749.0,,,71,Штиль; безветрие,0,,,100%., ,,,,,,,,,,,,,,,,,
15.01.2018 21:00,-25.0,749.0,,,68,Ветер; дующий с севера,1,,,Облаков нет., ,,,,,,,,,,,,,,,,,
15.01.2018 18:00,-18.0,749.0,,,51,Ветер; дующий с юго-востока,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
15.01.2018 15:00,-15.0,749.0,,,44,Ветер; дующий с юга,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
15.01.2018 12:00,-17.0,749.0,,,49,Ветер; дующий с севера,1,,,50%., ,,,,,,,,,,,,,,,,,
15.01.2018 09:00,-27.0,749.0,,,72,Ветер; дующий с севера,1,,,50%., ,,,,,,,,,,,,,,,,,
15.01.2018 06:00,-28.0,749.0,,,72,Ветер; дующий с севера,1,,,100%., ,,,,,,,,,,,,,,,,,
15.01.2018 03:00,-25.0,748.0,,,71,Ветер; дующий с северо-запада,3,,,100%., ,,,,,,,,,,,,,,,,,
15.01.2018 00:00,-23.0,748.0,,,69,Ветер; дующий с северо-запада,3,,,100%., ,,,,,,,,,,,,,,,,,
14.01.2018 21:00,-22.0,748.0,,,64,Ветер; дующий с северо-запада,2,,,50%., ,,,,,,,,,,,,,,,,,
14.01.2018 18:00,-20.0,747.0,,,61,Ветер; дующий с северо-запада,2,,,50%., ,,,,,,,,,,,,,,,,,
14.01.2018 15:00,-16.0,746.0,,,56,Ветер; дующий с севера,3,,,100%., ,,,,,,,,,,,,,,,,,
14.01.2018 12:00,-18.0,746.0,,,61,Ветер; дующий с запада,2,,,100%., ,,,,,,,,,,,,,,,,,
14.01.2018 09:00,-22.0,746.0,,,69,Ветер; дующий с востока,1,,,100%., ,,,,,,,,,,,,,,,,,
14.01.2018 06:00,-21.0,746.0,,,62,Ветер; дующий с юга,2,,,100%., ,,,,,,,,,,,,,,,,,
14.01.2018 03:00,-21.0,747.0,,,57,Ветер; дующий с юго-востока,3,,,100%., ,,,,,,,,,,,,,,,,,
14.01.2018 00:00,-22.0,749.0,,,60,Ветер; дующий с юго-востока,2,,,100%., ,,,,,,,,,,,,,,,,,
13.01.2018 21:00,-20.0,750.0,,,54,Ветер; дующий с юга,4,,,50%., ,,,,,,,,,,,,,,,,,
13.01.2018 18:00,-22.0,752.0,,,60,Ветер; дующий с юго-востока,2,,,100%., ,,,,,,,,,,,,,,,,,
13.01.2018 15:00,-21.0,753.0,,,51,Ветер; дующий с юго-востока,2,,,100%., ,,,,,,,,,,,,,,,,,
13.01.2018 12:00,-24.0,754.0,,,56,Ветер; дующий с юга,2,,,100%., ,,,,,,,,,,,,,,,,,
13.01.2018 09:00,-30.0,755.0,,,68,Ветер; дующий с юга,1,,,50%., ,,,,,,,,,,,,,,,,,
13.01.2018 06:00,-32.0,755.0,,,67,Ветер; дующий с северо-запада,1,,,100%., ,,,,,,,,,,,,,,,,,
13.01.2018 03:00,-31.0,755.0,,,68,Ветер; дующий с запада,2,,,100%., ,,,,,,,,,,,,,,,,,
13.01.2018 00:00,-30.0,755.0,,,68,Ветер; дующий с северо-запада,2,,,100%., ,,,,,,,,,,,,,,,,,
12.01.2018 21:00,-30.0,755.0,,,66,Ветер; дующий с северо-запада,1,,,Облаков нет., ,,,,,,,,,,,,,,,,,
12.01.2018 18:00,-25.0,753.0,,,58,Ветер; дующий с юга,1,,,50%., ,,,,,,,,,,,,,,,,,
12.01.2018 15:00,-20.0,752.0,,,44,Ветер; дующий с юго-запада,1,,,50%., ,,,,,,,,,,,,,,,,,
12.01.2018 12:00,-23.0,752.0,,,51,Ветер; дующий с запада,1,,,50%., ,,,,,,,,,,,,,,,,,
12.01.2018 09:00,-31.0,752.0,,,68,Ветер; дующий с севера,2,,,100%., ,,,,,,,,,,,,,,,,,
12.01.2018 06:00,-31.0,751.0,,,66,Ветер; дующий с северо-запада,2,,,100%., ,,,,,,,,,,,,,,,,,
12.01.2018 03:00,-30.0,751.0,,,66,Ветер; дующий с северо-запада,1,,,100%., ,,,,,,,,,,,,,,,,,
12.01.2018 00:00,-27.0,750.0,,,60,Ветер; дующий с северо-запада,1,,,100%., ,,,,,,,,,,,,,,,,,
11.01.2018 21:00,-26.0,752.0,,,57,Ветер; дующий с запада,1,,,Облаков нет., ,,,,,,,,,,,,,,,,,
11.01.2018 18:00,-24.0,752.0,,,50,Ветер; дующий с юга,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
11.01.2018 15:00,-18.0,752.0,,,35,Ветер; дующий с запада,2,,,50%., ,,,,,,,,,,,,,,,,,
11.01.2018 12:00,-21.0,753.0,,,39,Ветер; дующий с северо-запада,4,,,50%., ,,,,,,,,,,,,,,,,,
11.01.2018 09:00,-26.0,754.0,,,48,Ветер; дующий с северо-запада,2,,,50%., ,,,,,,,,,,,,,,,,,
11.01.2018 06:00,-25.0,752.0,,,46,Ветер; дующий с северо-запада,5,,,100%., ,,,,,,,,,,,,,,,,,
11.01.2018 03:00,-24.0,753.0,,,44,Ветер; дующий с северо-запада,5,,,100%., ,,,,,,,,,,,,,,,,,
11.01.2018 00:00,-24.0,752.0,,,43,Ветер; дующий с северо-запада,5,,,100%., ,,,,,,,,,,,,,,,,,
10.01.2018 21:00,-23.0,752.0,,,43,Ветер; дующий с северо-запада,4,,,Облаков нет., ,,,,,,,,,,,,,,,,,
10.01.2018 18:00,-22.0,751.0,,,39,Ветер; дующий с севера,3,,,Облаков нет., ,,,,,,,,,,,,,,,,,
10.01.2018 15:00,-20.0,749.0,,,33,Ветер; дующий с севера,7,,,Облаков нет., ,,,,,,,,,,,,,,,,,
10.01.2018 12:00,-21.0,748.0,,,37,Ветер; дующий с севера,5,,,Облаков нет., ,,,,,,,,,,,,,,,,,
10.01.2018 09:00,-24.0,747.0,,,45,Ветер; дующий с северо-запада,5,,,50%., ,,,,,,,,,,,,,,,,,
10.01.2018 06:00,-24.0,746.0,,,45,Ветер; дующий с северо-запада,5,,,100%., ,,,,,,,,,,,,,,,,,
10.01.2018 03:00,-22.0,745.0,,,45,Ветер; дующий с северо-запада,5,,,100%., ,,,,,,,,,,,,,,,,,
10.01.2018 00:00,-21.0,743.0,,,46,Ветер; дующий с северо-запада,5,,,100%., ,,,,,,,,,,,,,,,,,
09.01.2018 21:00,-20.0,744.0,,,49,Ветер; дующий с севера,4,,,Облаков нет., ,,,,,,,,,,,,,,,,,
09.01.2018 18:00,-20.0,743.0,,,51,Ветер; дующий с северо-запада,4,,,Облаков нет., ,,,,,,,,,,,,,,,,,
09.01.2018 15:00,-17.0,742.0,,,44,Ветер; дующий с севера,6,,,50%., ,,,,,,,,,,,,,,,,,
09.01.2018 12:00,-20.0,742.0,,,53,Ветер; дующий с северо-запада,5,,,Облаков нет., ,,,,,,,,,,,,,,,,,
09.01.2018 09:00,-23.0,742.0,,,67,Ветер; дующий с северо-запада,5,,,Облаков нет., ,,,,,,,,,,,,,,,,,
09.01.2018 06:00,-23.0,742.0,,,68,Ветер; дующий с северо-запада,3,,,100%., ,,,,,,,,,,,,,,,,,
09.01.2018 03:00,-24.0,742.0,,,72,Ветер; дующий с севера,3,,,100%., ,,,,,,,,,,,,,,,,,
09.01.2018 00:00,-23.0,743.0,,,72,Ветер; дующий с севера,2,,,100%., ,,,,,,,,,,,,,,,,,
08.01.2018 21:00,-23.0,744.0,,,76,Ветер; дующий с северо-запада,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
08.01.2018 18:00,-20.0,743.0,,,69,Ветер; дующий с северо-запада,2,,,50%., ,,,,,,,,,,,,,,,,,
08.01.2018 15:00,-12.0,743.0,,,45,Ветер; дующий с севера,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
08.01.2018 12:00,-15.0,744.0,,,68,Ветер; дующий с северо-запада,4,,,50%., ,,,,,,,,,,,,,,,,,
08.01.2018 09:00,-21.0,745.0,,,77,Ветер; дующий с северо-запада,3,,,50%., ,,,,,,,,,,,,,,,,,
08.01.2018 06:00,-21.0,744.0,,,79,Ветер; дующий с северо-запада,1,,,100%., ,,,,,,,,,,,,,,,,,
08.01.2018 03:00,-17.0,745.0,,,80,Ветер; дующий с севера,1,,,100%., ,,,,,,,,,,,,,,,,,
08.01.2018 00:00,-16.0,744.0,,,82,Ветер; дующий с севера,1,,,,Дымка. ,,,,,,,,,,,,,,,,,
07.01.2018 21:00,-16.0,744.0,,,70,Ветер; дующий с севера,2,,,100%., ,,,,,,,,,,,,,,,,,
07.01.2018 18:00,-15.0,744.0,,,63,Ветер; дующий с востока,1,,,Облаков нет., ,,,,,,,,,,,,,,,,,
07.01.2018 15:00,-11.0,743.0,,,49,Ветер; дующий с юга,1,,,Облаков нет., ,,,,,,,,,,,,,,,,,
07.01.2018 12:00,-13.0,744.0,,,54,Ветер; дующий с юга,2,,,50%., ,,,,,,,,,,,,,,,,,
07.01.2018 09:00,-22.0,744.0,,,73,Ветер; дующий с запада,1,,,50%., ,,,,,,,,,,,,,,,,,
07.01.2018 06:00,-21.0,743.0,,,77,Ветер; дующий с запада,1,,,100%., ,,,,,,,,,,,,,,,,,
07.01.2018 03:00,-20.0,744.0,,,73,Ветер; дующий с запада,1,,,100%., ,,,,,,,,,,,,,,,,,
07.01.2018 00:00,-19.0,744.0,,,72,Ветер; дующий с запада,1,,,100%., ,,,,,,,,,,,,,,,,,
06.01.2018 21:00,-15.0,745.0,,,63,Ветер; дующий с запада,1,,,Облаков нет., ,,,,,,,,,,,,,,,,,
06.01.2018 18:00,-16.0,744.0,,,62,Ветер; дующий с северо-запада,1,,,Облаков нет., ,,,,,,,,,,,,,,,,,
06.01.2018 15:00,-9.0,745.0,,,46,Ветер; дующий с юга,1,,,Облаков нет., ,,,,,,,,,,,,,,,,,
06.01.2018 12:00,-10.0,746.0,,,48,Ветер; дующий с северо-запада,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
06.01.2018 09:00,-15.0,746.0,,,64,Ветер; дующий с запада,3,,,Облаков нет., ,,,,,,,,,,,,,,,,,
06.01.2018 06:00,-15.0,745.0,,,66,Ветер; дующий с северо-запада,3,,,100%., ,,,,,,,,,,,,,,,,,
06.01.2018 03:00,-15.0,746.0,,,71,Ветер; дующий с запада,3,,,100%., ,,,,,,,,,,,,,,,,,
06.01.2018 00:00,-18.0,745.0,,,73,Ветер; дующий с северо-запада,1,,,100%., ,,,,,,,,,,,,,,,,,
05.01.2018 21:00,-19.0,746.0,,,74,Ветер; дующий с севера,1,,,Облаков нет., ,,,,,,,,,,,,,,,,,
05.01.2018 18:00,-15.0,746.0,,,61,Ветер; дующий с запада,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
05.01.2018 15:00,-9.0,745.0,,,43,Ветер; дующий с севера,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
05.01.2018 12:00,-11.0,746.0,,,52,Ветер; дующий с северо-запада,3,,,100%., ,,,,,,,,,,,,,,,,,
05.01.2018 09:00,-15.0,747.0,,,65,Ветер; дующий с севера,2,,,100%., ,,,,,,,,,,,,,,,,,
05.01.2018 06:00,-18.0,746.0,,,67,Ветер; дующий с северо-запада,2,,,100%., ,,,,,,,,,,,,,,,,,
05.01.2018 03:00,-20.0,748.0,,,72,Ветер; дующий с северо-запада,2,,,100%., ,,,,,,,,,,,,,,,,,
05.01.2018 00:00,-18.0,748.0,,,67,Ветер; дующий с севера,1,,,100%., ,,,,,,,,,,,,,,,,,
04.01.2018 21:00,-14.0,749.0,,,56,Ветер; дующий с запада,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
04.01.2018 18:00,-14.0,749.0,,,58,Ветер; дующий с северо-запада,1,,,Облаков нет., ,,,,,,,,,,,,,,,,,
04.01.2018 15:00,-7.0,750.0,,,44,Ветер; дующий с юга,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
04.01.2018 12:00,-8.0,752.0,,,43,Ветер; дующий с севера,1,,,Облаков нет., ,,,,,,,,,,,,,,,,,
04.01.2018 09:00,-15.0,753.0,,,63,Ветер; дующий с северо-запада,2,,,50%., ,,,,,,,,,,,,,,,,,
04.01.2018 06:00,-14.0,752.0,,,62,Ветер; дующий с северо-запада,3,,,100%., ,,,,,,,,,,,,,,,,,
04.01.2018 03:00,-13.0,754.0,,,59,Ветер; дующий с запада,3,,,100%., ,,,,,,,,,,,,,,,,,
04.01.2018 00:00,-15.0,754.0,,,62,Ветер; дующий с северо-запада,2,,,100%., ,,,,,,,,,,,,,,,,,
03.01.2018 21:00,-14.0,754.0,,,61,Ветер; дующий с запада,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
03.01.2018 18:00,-14.0,754.0,,,62,Ветер; дующий с запада,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
03.01.2018 15:00,-10.0,754.0,,,47,Ветер; дующий с северо-запада,2,,,Облаков нет., ,,,,,,,,,,,,,,,,,
03.01.2018 12:00,-12.0,755.0,,,52,Ветер; дующий с северо-запада,4,,,50%., ,,,,,,,,,,,,,,,,,
03.01.2018 09:00,-17.0,755.0,,,62,Ветер; дующий с северо-запада,3,,,50%., ,,,,,,,,,,,,,,,,,
03.01.2018 06:00,-18.0,755.0,,,65,Ветер; дующий с запада,3,,,100%., ,,,,,,,,,,,,,,,,,
03.01.2018 03:00,-16.0,755.0,,,60,Ветер; дующий с северо-запада,4,,,100%., ,,,,,,,,,,,,,,,,,
03.01.2018 00:00,-13.0,754.0,,,54,Ветер; дующий с северо-запада,5,,,100%., ,,,,,,,,,,,,,,,,,
02.01.2018 21:00,-12.0,754.0,,,58,Ветер; дующий с северо-запада,4,,,,Развитие облачности не наблюдалось или не наблюдается. ,,,,,,,,,,,,,,,,,
02.01.2018 18:00,-11.0,753.0,,,68,Ветер; дующий с северо-запада,4,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
02.01.2018 15:00,-10.0,752.0,,,74,Ветер; дующий с севера,4,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
02.01.2018 12:00,-10.0,752.0,,,72,Ветер; дующий с северо-запада,3,,,100%., ,,,,,,,,,,,,,,,,,
02.01.2018 09:00,-15.0,751.0,,,80,Ветер; дующий с северо-запада,2,,,100%., ,,,,,,,,,,,,,,,,,
02.01.2018 06:00,-13.0,750.0,,,81,Ветер; дующий с запада,2,,,100%., ,,,,,,,,,,,,,,,,,
02.01.2018 03:00,-12.0,751.0,,,85,Ветер; дующий с северо-запада,2,,,,Дымка. ,,,,,,,,,,,,,,,,,
02.01.2018 00:00,-14.0,751.0,,,83,Ветер; дующий с севера,1,,,,Дымка. ,,,,,,,,,,,,,,,,,
01.01.2018 21:00,-16.0,751.0,,,82,Ветер; дующий с северо-запада,1,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
01.01.2018 18:00,-15.0,751.0,,,83,Ветер; дующий с юго-запада,1,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
01.01.2018 15:00,-12.0,751.0,,,74,Ветер; дующий с северо-запада,1,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
01.01.2018 12:00,-13.0,751.0,,,75,Ветер; дующий с северо-запада,2,,,100%., ,,,,,,,,,,,,,,,,,
01.01.2018 09:00,-17.0,751.0,,,80,Ветер; дующий с севера,1,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
01.01.2018 06:00,-15.0,751.0,,,81,Ветер; дующий с северо-запада,2,,,100%., ,,,,,,,,,,,,,,,,,
01.01.2018 03:00,-15.0,751.0,,,82,Ветер; дующий с севера,2,,,,Дымка. ,,,,,,,,,,,,,,,,,
01.01.2018 00:00,-14.0,751.0,,,82,Ветер; дующий с севера,2,,,,Дымка. ,,,,,,,,,,,,,,,,,
31.12.2017 21:00,-13.0,751.0,,,80,Ветер; дующий с севера,3,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
31.12.2017 18:00,-13.0,751.0,,,81,Ветер; дующий с севера,3,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
31.12.2017 15:00,-13.0,751.0,,,77,Ветер; дующий с севера,3,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
31.12.2017 12:00,-15.0,752.0,,,75,Ветер; дующий с севера,3,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
31.12.2017 09:00,-17.0,753.0,,,76,Ветер; дующий с северо-запада,3,,,,Снег с перерывами слабый в срок наблюдения. ,,,,,,,,,,,,,,,,,
31.12.2017 06:00,-17.0,753.0,,,73,Ветер; дующий с северо-запада,2,,,,Мгла. ,,,,,,,,,,,,,,,,,
31.12.2017 03:00,-18.0,754.0,,,72,Ветер; дующий с севера,1,,,100%., ,,,,,,,,,,,,,,,,,
31.12.2017 00:00,-17.0,755.0,,,69,Ветер; дующий с севера,1,,,100%., ,,,,,,,,,,,,,,,,,
